match_weight,match_probability,unique_id_l,unique_id_r,business_name_l,business_name_r,gamma_business_name,bf_business_name,pan_l,pan_r,gamma_pan,bf_pan,gstin_l,gstin_r,gamma_gstin,bf_gstin,pin_code_l,pin_code_r
4.000865429618132,0.9412096726017462,BBMP/560100/0002,ESCOM/560100/000002,Mphasis Paper Limited,Mphasis Paper Limited,3,426.55347827982155,CJJHL6875M,CJJHL6875M,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560058/000298,KAR/FACT/560058/0298,Balaji Paper Corporation,Balaji Paper Corporation,3,426.55347827982155,LTTFW5307E,LTTFW5307E,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000267,KR/BN/00267/000,KS Paper Corporation,KS Paper Corporation,3,426.55347827982155,ZWTFT7903Q,ZWTFT7903Q,1,375.2870544017432,29ZWTFT7903Q8ZE,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0147,KR/BN/00147/000,Plastics Balaji Factory,Plastics Balaji Factory,3,426.55347827982155,NYNHZ5450H,NYNHZ5450H,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0104,KR/BN/00104/000,Raghavendra Foundry Corporation,Raghavendra Foundry Corporation,3,426.55347827982155,JLUFH2056T,JLUFH2056T,1,375.2870544017432,,29JLUFH2056T1ZJ,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0261,KAR/FACT/560100/0261,Star Pipes International,Star Pipes International,3,426.55347827982155,TOPPC3198C,TOPPC3198C,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0270,ESCOM/560058/000270,Bangalore Electricals Corporation,Bangalore Electricals Corporation,3,426.55347827982155,UZTFD7681R,UZTFD7681R,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0194,KR/BN/00194/000,Srinivasa Printing Corporation,Srinivasa Printing Corporation,3,426.55347827982155,DAPPT2904F,DAPPT2904F,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560100/000194,KR/BN/00194/000,Srinivasa Printing Corporation,Srinivasa Printing Corporation,3,426.55347827982155,DAPPT2904F,DAPPT2904F,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560058/000134,KAR/FACT/560058/0134,New Metals Limited,New Metals Limited,3,426.55347827982155,IARFD8610Q,IARFD8610Q,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0121,ESCOM/560100/000121,Mahalaxmi Textiles Ltd,Mahalaxmi Textiles Ltd,3,426.55347827982155,UMXHI0518L,UMXHI0518L,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0292,KAR/FACT/560058/0292,Sunrise Foods Ltd,Sunrise Foods Ltd,3,426.55347827982155,VAACL0121S,VAACL0121S,1,375.2870544017432,,29VAACL0121S6Z2,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0034,ESCOM/560058/000034,Wipro Valves Co,Wipro Valves Co,3,426.55347827982155,QWWFR3377R,QWWFR3377R,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0003,KR/BN/00003/000,Beverages United Corporation,Beverages United Corporation,3,426.55347827982155,FGYHU0652O,FGYHU0652O,1,375.2870544017432,29FGYHU0652O9ZE,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0267,ESCOM/560058/000267,KS Paper Corporation,KS Paper Corporation,3,426.55347827982155,ZWTFT7903Q,ZWTFT7903Q,1,375.2870544017432,,29ZWTFT7903Q8ZE,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0244,KR/BN/00244/000,Raghavendra Cables Works,Raghavendra Cables Works,3,426.55347827982155,NOVFR5904D,NOVFR5904D,1,375.2870544017432,29NOVFR5904D6ZO,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000244,KR/BN/00244/000,Raghavendra Cables Works,Raghavendra Cables Works,3,426.55347827982155,NOVFR5904D,NOVFR5904D,1,375.2870544017432,29NOVFR5904D6ZO,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0012,ESCOM/560058/000012,KS Ceramics Pvt Ltd,KS Ceramics Pvt Ltd,3,426.55347827982155,HPSCG6852B,HPSCG6852B,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560100/000261,KAR/FACT/560100/0261,Star Pipes International,Star Pipes International,3,426.55347827982155,TOPPC3198C,TOPPC3198C,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0254,ESCOM/560058/000254,Raghavendra Metals Group,Raghavendra Metals Group,3,426.55347827982155,VUFAN3338S,VUFAN3338S,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0252,ESCOM/560058/000252,Bangalore Printing Traders,Bangalore Printing Traders,3,426.55347827982155,WKXCM9939Y,WKXCM9939Y,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0061,ESCOM/560100/000061,Karnataka Engg. Pvt. Ltd.,Karnataka Engg. Pvt. Ltd.,3,426.55347827982155,RSOHJ8879U,RSOHJ8879U,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0019,ESCOM/560100/000019,Sri Foods Corporation,Sri Foods Corporation,3,426.55347827982155,HKXHN5778P,HKXHN5778P,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560100/000233,KAR/FACT/560100/0233,National Steel Ltd,National Steel Ltd,3,426.55347827982155,KSLHM3239R,KSLHM3239R,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0170,KR/BN/00170/000,National Foundry Traders,National Foundry Traders,3,426.55347827982155,FKCPP5037C,FKCPP5037C,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0008,ESCOM/560100/000008,Janatha Auto Parts Group,Janatha Auto Parts Group,3,426.55347827982155,MSRFU0438H,MSRFU0438H,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0291,KR/BN/00291/000,National Pumps Corporation,National Pumps Corporation,3,426.55347827982155,UIRCW6468S,UIRCW6468S,1,375.2870544017432,29UIRCW6468S5ZQ,,-1,1.0,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560058/000080,KR/BN/00080/000,Southern Garments Works,Garments Southern Works,1,18.98973307249754,FQXHL0712V,FQXHL0712V,1,375.2870544017432,29FQXHL0712V1Z4,29FQXHL0712V1Z4,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0268,KR/BN/00268/000,Leather Sunrise Enterp,Sunrise Leather Enterprises,1,18.98973307249754,MLNCS9368V,MLNCS9368V,1,375.2870544017432,29MLNCS9368V5ZO,29MLNCS9368V5ZO,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560100/0168,KR/BN/00168/000,Indian Valves Co,Valves Indian Co,1,18.98973307249754,KRBPI4643L,KRBPI4643L,1,375.2870544017432,29KRBPI4643L9ZG,29KRBPI4643L9ZG,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560100/0275,ESCOM/560100/000275,Titan Engineering Industries,Titan Eng Inds,1,18.98973307249754,UZOCU6822V,UZOCU6822V,1,375.2870544017432,29UZOCU6822V3ZO,29UZOCU6822V3ZO,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,ESCOM/560100/000168,KR/BN/00168/000,Indian Valves Co,Valves Indian Co,1,18.98973307249754,KRBPI4643L,KRBPI4643L,1,375.2870544017432,29KRBPI4643L9ZG,29KRBPI4643L9ZG,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560100/0274,ESCOM/560100/000274,Indian Motors Group,Motors Indian Group,1,18.98973307249754,STDFR2055Y,STDFR2055Y,1,375.2870544017432,29STDFR2055Y1Z1,29STDFR2055Y1Z1,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,ESCOM/560100/000295,KAR/FACT/560100/0295,Chemicals Global Factory,Global Chemicals Factory,1,18.98973307249754,WKHFM5935E,WKHFM5935E,1,375.2870544017432,29WKHFM5935E5ZS,29WKHFM5935E5ZS,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,ESCOM/560058/000123,KR/BN/00123/000,Balaji Garments Traders,Garments Balaji Traders,1,18.98973307249754,ISUHC3332O,ISUHC3332O,1,375.2870544017432,29ISUHC3332O1ZX,29ISUHC3332O1ZX,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0211,ESCOM/560058/000211,Motors Venkateshwara Works,Venkateshwara Motors Works,1,18.98973307249754,VTKCM2462X,VTKCM2462X,1,375.2870544017432,29VTKCM2462X1ZG,29VTKCM2462X1ZG,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0211,KAR/FACT/560058/0211,Motors Venkateshwara Works,Venkateshwara Motors Works,1,18.98973307249754,VTKCM2462X,VTKCM2462X,1,375.2870544017432,29VTKCM2462X1ZG,29VTKCM2462X1ZG,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0080,KAR/FACT/560058/0080,Southern Garments Works,Garments Southern Works,1,18.98973307249754,FQXHL0712V,FQXHL0712V,1,375.2870544017432,29FQXHL0712V1Z4,29FQXHL0712V1Z4,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560058/000080,KAR/FACT/560058/0080,Southern Garments Works,Garments Southern Works,1,18.98973307249754,FQXHL0712V,FQXHL0712V,1,375.2870544017432,29FQXHL0712V1Z4,29FQXHL0712V1Z4,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0118,KR/BN/00118/000,Pipes KS & Co,KS Pipes & Co,1,18.98973307249754,KZZAB1386U,KZZAB1386U,1,375.2870544017432,29KZZAB1386U8Z9,29KZZAB1386U8Z9,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560058/000064,KAR/FACT/560058/0064,Leather Sri Group,Sri Leather Group,1,18.98973307249754,MQHPJ4862C,MQHPJ4862C,1,375.2870544017432,29MQHPJ4862C3ZS,29MQHPJ4862C3ZS,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,KAR/FACT/560100/0295,KR/BN/00295/000,Global Chemicals Factory,Chemicals Global Factory,1,18.98973307249754,WKHFM5935E,WKHFM5935E,1,375.2870544017432,29WKHFM5935E5ZS,29WKHFM5935E5ZS,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,ESCOM/560100/000274,KR/BN/00274/000,Motors Indian Group,Indian Motors Group,1,18.98973307249754,STDFR2055Y,STDFR2055Y,1,375.2870544017432,29STDFR2055Y1Z1,29STDFR2055Y1Z1,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560058/0184,ESCOM/560058/000184,Pipes Sunrise Works,Sunrise Pipes Works,1,18.98973307249754,CRLAL1367F,CRLAL1367F,1,375.2870544017432,29CRLAL1367F8Z9,29CRLAL1367F8Z9,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560100/0231,ESCOM/560100/000231,Foundry Titan Works,Titan Foundry Works,1,18.98973307249754,TYYFE0793W,TYYFE0793W,1,375.2870544017432,29TYYFE0793W5Z9,29TYYFE0793W5Z9,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560100/0150,KR/BN/00150/000,Foundry Infosys Co,Infosys Foundry Co,1,18.98973307249754,ASBAX5709D,ASBAX5709D,1,375.2870544017432,29ASBAX5709D5Z5,29ASBAX5709D5Z5,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560058/0211,KR/BN/00211/000,Motors Venkateshwara Works,Venkateshwara Motors Works,1,18.98973307249754,VTKCM2462X,VTKCM2462X,1,375.2870544017432,29VTKCM2462X1ZG,29VTKCM2462X1ZG,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560100/000230,KAR/FACT/560100/0230,Paper KS Private Limited,KS Paper Pvt Ltd,1,18.98973307249754,UBJHO9615F,UBJHO9615F,1,375.2870544017432,29UBJHO9615F3ZA,29UBJHO9615F3ZA,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560100/0245,KR/BN/00245/000,Cables Global P Ltd,Global Cables Pvt Ltd,1,18.98973307249754,OEBFI4963J,OEBFI4963J,1,375.2870544017432,29OEBFI4963J1Z2,29OEBFI4963J1Z2,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560058/0268,KAR/FACT/560058/0268,Leather Sunrise Enterp,Sunrise Leather Ent,1,18.98973307249754,MLNCS9368V,MLNCS9368V,1,375.2870544017432,29MLNCS9368V5ZO,29MLNCS9368V5ZO,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0187,KR/BN/00187/000,Titan Ceramics Enterprises,Ceramics Titan Enterp,1,18.98973307249754,QWXPA9923M,QWXPA9923M,1,375.2870544017432,29QWXPA9923M2ZO,29QWXPA9923M2ZO,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560058/000187,KR/BN/00187/000,Titan Ceramics Enterprises,Ceramics Titan Enterp,1,18.98973307249754,QWXPA9923M,QWXPA9923M,1,375.2870544017432,29QWXPA9923M2ZO,29QWXPA9923M2ZO,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560100/000216,KAR/FACT/560100/0216,Shree Auto Parts Pvt Ltd,Auto Shree Parts Private Limited,1,18.98973307249754,ONYFP4478C,ONYFP4478C,1,375.2870544017432,29ONYFP4478C1ZO,29ONYFP4478C1ZO,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560058/0123,ESCOM/560058/000123,Garments Balaji Traders,Balaji Garments Traders,1,18.98973307249754,ISUHC3332O,ISUHC3332O,1,375.2870544017432,29ISUHC3332O1ZX,29ISUHC3332O1ZX,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560100/0271,KAR/FACT/560100/0271,Leather Balaji Enterprises,Balaji Leather Enterp,1,18.98973307249754,TAVFP3503Y,TAVFP3503Y,1,375.2870544017432,29TAVFP3503Y4Z9,29TAVFP3503Y4Z9,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,ESCOM/560058/000184,KR/BN/00184/000,Sunrise Pipes Works,Pipes Sunrise Works,1,18.98973307249754,CRLAL1367F,CRLAL1367F,1,375.2870544017432,29CRLAL1367F8Z9,29CRLAL1367F8Z9,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0118,ESCOM/560058/000118,Pipes KS & Co,KS Pipes & Co,1,18.98973307249754,KZZAB1386U,KZZAB1386U,1,375.2870544017432,29KZZAB1386U8Z9,29KZZAB1386U8Z9,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560100/0181,ESCOM/560100/000181,Mphasis Foundry Traders,Foundry Mphasis Traders,1,18.98973307249754,AZFHK0862R,AZFHK0862R,1,375.2870544017432,29AZFHK0862R3Z6,29AZFHK0862R3Z6,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,ESCOM/560058/000268,KAR/FACT/560058/0268,Leather Sunrise Enterp,Sunrise Leather Ent,1,18.98973307249754,MLNCS9368V,MLNCS9368V,1,375.2870544017432,29MLNCS9368V5ZO,29MLNCS9368V5ZO,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560100/000271,KAR/FACT/560100/0271,Leather Balaji Ent,Balaji Leather Enterp,1,18.98973307249754,TAVFP3503Y,TAVFP3503Y,1,375.2870544017432,29TAVFP3503Y4Z9,29TAVFP3503Y4Z9,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,ESCOM/560100/000181,KAR/FACT/560100/0181,Foundry Mphasis Traders,Mphasis Foundry Traders,1,18.98973307249754,AZFHK0862R,AZFHK0862R,1,375.2870544017432,29AZFHK0862R3Z6,29AZFHK0862R3Z6,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560100/0212,KR/BN/00212/000,Bangalore Electricals Works,Electricals Bangalore Works,1,18.98973307249754,ZRBHR6949I,ZRBHR6949I,1,375.2870544017432,29ZRBHR6949I5Z6,29ZRBHR6949I5Z6,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,ESCOM/560100/000212,KR/BN/00212/000,Bangalore Electricals Works,Electricals Bangalore Works,1,18.98973307249754,ZRBHR6949I,ZRBHR6949I,1,375.2870544017432,29ZRBHR6949I5Z6,29ZRBHR6949I5Z6,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,KAR/FACT/560100/0128,KR/BN/00128/000,Raghavendra Eng Manufacturers,Raghavendra Engineering Mfr,1,18.98973307249754,RYQHG1788Z,RYQHG1788Z,1,375.2870544017432,29RYQHG1788Z7ZK,29RYQHG1788Z7ZK,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560058/0098,ESCOM/560058/000098,Mahalaxmi Chemicals Group,Chemicals Mahalaxmi Group,1,18.98973307249754,CVTFJ8028C,CVTFJ8028C,1,375.2870544017432,29CVTFJ8028C2ZF,29CVTFJ8028C2ZF,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,KAR/FACT/560100/0212,KR/BN/00212/000,Bangalore Electricals Works,Electricals Bangalore Works,1,18.98973307249754,ZRBHR6949I,ZRBHR6949I,1,375.2870544017432,29ZRBHR6949I5Z6,29ZRBHR6949I5Z6,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560100/0150,ESCOM/560100/000150,Foundry Infosys Co,Infosys Foundry Co,1,18.98973307249754,ASBAX5709D,ASBAX5709D,1,375.2870544017432,29ASBAX5709D5Z5,29ASBAX5709D5Z5,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560058/0080,KR/BN/00080/000,Southern Garments Works,Garments Southern Works,1,18.98973307249754,FQXHL0712V,FQXHL0712V,1,375.2870544017432,29FQXHL0712V1Z4,29FQXHL0712V1Z4,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560058/000268,KR/BN/00268/000,Leather Sunrise Enterp,Sunrise Leather Enterprises,1,18.98973307249754,MLNCS9368V,MLNCS9368V,1,375.2870544017432,29MLNCS9368V5ZO,29MLNCS9368V5ZO,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0059,ESCOM/560058/000059,Sunrise Pumps Private Limited,Pumps Sunrise P Limited,1,18.98973307249754,LSEHO3083N,LSEHO3083N,1,375.2870544017432,29LSEHO3083N1Z4,29LSEHO3083N1Z4,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0052,ESCOM/560058/000052,KS Leather & Co,Leather KS & Co,1,18.98973307249754,VRVHX9906Q,VRVHX9906Q,1,375.2870544017432,29VRVHX9906Q6ZJ,29VRVHX9906Q6ZJ,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560100/000011,KR/BN/00011/000,Furniture Premier Ent,Premier Furniture Enterp,1,18.98973307249754,LYYHA4990G,LYYHA4990G,1,375.2870544017432,29LYYHA4990G3ZM,29LYYHA4990G3ZM,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560100/0114,ESCOM/560100/000114,Paper Venkateshwara Traders,Venkateshwara Paper Traders,1,18.98973307249754,XHLCE0622N,XHLCE0622N,1,375.2870544017432,29XHLCE0622N8Z3,29XHLCE0622N8Z3,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560100/0295,KAR/FACT/560100/0295,Chemicals Global Factory,Global Chemicals Factory,1,18.98973307249754,WKHFM5935E,WKHFM5935E,1,375.2870544017432,29WKHFM5935E5ZS,29WKHFM5935E5ZS,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,ESCOM/560058/000247,KR/BN/00247/000,Global Furniture Group,Furniture Global Group,1,18.98973307249754,VNHPB2586C,VNHPB2586C,1,375.2870544017432,29VNHPB2586C2ZL,29VNHPB2586C2ZL,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,KAR/FACT/560058/0247,KR/BN/00247/000,Global Furniture Group,Furniture Global Group,1,18.98973307249754,VNHPB2586C,VNHPB2586C,1,375.2870544017432,29VNHPB2586C2ZL,29VNHPB2586C2ZL,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0255,ESCOM/560058/000255,Rubber Infosys Traders,Infosys Rubber Traders,1,18.98973307249754,DSLAO8422Z,DSLAO8422Z,1,375.2870544017432,29DSLAO8422Z8ZO,29DSLAO8422Z8ZO,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,BBMP/560058/0240,ESCOM/560058/000240,Premier Fabrics Private Limited,Fabrics Premier Pvt Ltd,1,18.98973307249754,XNZCD9984W,XNZCD9984W,1,375.2870544017432,29XNZCD9984W8Z6,29XNZCD9984W8Z6,1,273.5794701986755,560058,560058
7.607246495515414,0.9948976642672732,ESCOM/560100/000100,KR/BN/00100/000,Infosys Foundry Private Limited,Foundry Infosys Pvt Ltd,1,18.98973307249754,LMPHY8096W,LMPHY8096W,1,375.2870544017432,29LMPHY8096W2ZY,29LMPHY8096W2ZY,1,273.5794701986755,560100,560100
7.607246495515414,0.9948976642672732,BBMP/560100/0245,ESCOM/560100/000245,Cables Global P Ltd,Global Cables Pvt Ltd,1,18.98973307249754,OEBFI4963J,OEBFI4963J,1,375.2870544017432,29OEBFI4963J1Z2,29OEBFI4963J1Z2,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,BBMP/560100/0296,KAR/FACT/560100/0296,Bangalore Steel Industries,Bangalore Steel Inds,2,241.63318366926353,HNOPC7900B,HNOPC7900B,1,375.2870544017432,29HNOPC7900B6ZC,29HNOPC7900B6ZC,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,ESCOM/560100/000196,KR/BN/00196/000,National Paper Factory,Paper National Factory,2,241.63318366926353,WGHCG0061G,WGHCG0061G,1,375.2870544017432,29WGHCG0061G7ZQ,29WGHCG0061G7ZQ,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,BBMP/560058/0217,ESCOM/560058/000217,Modern Valves Enterprises,Modern Valves Enterp,2,241.63318366926353,OZRCJ6863C,OZRCJ6863C,1,375.2870544017432,29OZRCJ6863C8ZC,29OZRCJ6863C8ZC,1,273.5794701986755,560058,560058
11.27677355856613,0.9995971179670771,BBMP/560100/0258,ESCOM/560100/000258,JSW Garments Private Limited,JSW Garments Pvt. Ltd.,2,241.63318366926353,PTGHK4174E,PTGHK4174E,1,375.2870544017432,29PTGHK4174E8Z3,29PTGHK4174E8Z3,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,KAR/FACT/560100/0097,KR/BN/00097/000,Electronics Balaji Enterprises,Balaji Electronics Enterprises,2,241.63318366926353,DVZFQ6447O,DVZFQ6447O,1,375.2870544017432,29DVZFQ6447O2Z1,29DVZFQ6447O2Z1,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,BBMP/560100/0156,KR/BN/00156/000,Leather Sri Enterprises,Sri Leather Enterprises,2,241.63318366926353,POJHM3685M,POJHM3685M,1,375.2870544017432,29POJHM3685M4ZX,29POJHM3685M4ZX,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,ESCOM/560100/000132,KAR/FACT/560100/0132,Star Furniture Factory,Furniture Star Factory,2,241.63318366926353,EXVCA2717S,EXVCA2717S,1,375.2870544017432,29EXVCA2717S2ZN,29EXVCA2717S2ZN,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,BBMP/560100/0251,ESCOM/560100/000251,Paper Peoples & Co,Peoples Paper & Co,2,241.63318366926353,EZLPI8056D,EZLPI8056D,1,375.2870544017432,29EZLPI8056D7ZU,29EZLPI8056D7ZU,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,ESCOM/560058/000234,KR/BN/00234/000,Sunrise Fabrics P Limited,Sunrise Fabrics Private Limited,2,241.63318366926353,YPJPA4945W,YPJPA4945W,1,375.2870544017432,29YPJPA4945W3ZC,29YPJPA4945W3ZC,1,273.5794701986755,560058,560058
11.27677355856613,0.9995971179670771,BBMP/560058/0192,ESCOM/560058/000192,Plastics Wipro Manufacturers,Wipro Plastics Manufacturers,2,241.63318366926353,GRXPZ1707U,GRXPZ1707U,1,375.2870544017432,29GRXPZ1707U9ZO,29GRXPZ1707U9ZO,1,273.5794701986755,560058,560058
11.27677355856613,0.9995971179670771,ESCOM/560100/000276,KR/BN/00276/000,Lakshmi Garments Traders,Garments Lakshmi Traders,2,241.63318366926353,KOUAI5696P,KOUAI5696P,1,375.2870544017432,29KOUAI5696P7ZA,29KOUAI5696P7ZA,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,ESCOM/560058/000120,KR/BN/00120/000,Fabrics Indian Enterprises,Indian Fabrics Enterprises,2,241.63318366926353,ECFFG4595V,ECFFG4595V,1,375.2870544017432,29ECFFG4595V4Z6,29ECFFG4595V4Z6,1,273.5794701986755,560058,560058
11.27677355856613,0.9995971179670771,ESCOM/560100/000128,KAR/FACT/560100/0128,Engg Raghavendra Manufacturers,Raghavendra Eng Manufacturers,2,241.63318366926353,RYQHG1788Z,RYQHG1788Z,1,375.2870544017432,29RYQHG1788Z7ZK,29RYQHG1788Z7ZK,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,BBMP/560100/0097,KAR/FACT/560100/0097,Electronics Balaji Entp,Electronics Balaji Enterprises,2,241.63318366926353,DVZFQ6447O,DVZFQ6447O,1,375.2870544017432,29DVZFQ6447O2Z1,29DVZFQ6447O2Z1,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,ESCOM/560100/000097,KAR/FACT/560100/0097,Balaji Electronics Enterprises,Electronics Balaji Enterprises,2,241.63318366926353,DVZFQ6447O,DVZFQ6447O,1,375.2870544017432,29DVZFQ6447O2Z1,29DVZFQ6447O2Z1,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,BBMP/560100/0236,ESCOM/560100/000236,Pipes Sunrise Enterprises,Sunrise Pipes Enterprises,2,241.63318366926353,ZVJFX5810K,ZVJFX5810K,1,375.2870544017432,29ZVJFX5810K3ZM,29ZVJFX5810K3ZM,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,ESCOM/560100/000091,KR/BN/00091/000,Infosys Motors Corporation,Motors Infosys Corporation,2,241.63318366926353,YFIAM9264S,YFIAM9264S,1,375.2870544017432,29YFIAM9264S6ZO,29YFIAM9264S6ZO,1,273.5794701986755,560100,560100
11.27677355856613,0.9995971179670771,BBMP/560100/0271,KR/BN/00271/000,Leather Balaji Enterprises,Balaji Leather Enterprises,2,241.63318366926353,TAVFP3503Y,TAVFP3503Y,1,375.2870544017432,29TAVFP3503Y4Z9,29TAVFP3503Y4Z9,1,273.5794701986755,560100,560100
