source,source_record_id,event_category,event_date,is_terminal,is_high_reliability,payload
LABOUR,KR/BN/00145/000,PF_FILING,2025-11-09,False,False,"{""employees"": 458, ""wages"": 6870000}"
LABOUR,KR/BN/00145/000,PF_FILING,2026-02-04,False,False,"{""employees"": 458, ""wages"": 6870000}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 21269.1}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 26685.5}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 22821.9}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 25907.0}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 24065.7}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 24856.7}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 25260.6}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 26198.2}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 21982.0}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 20742.0}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 22231.4}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 25328.3}"
ESCOM,ESCOM/560058/000146,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 26065.1}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 56049.0}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 57571.7}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 54812.3}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 58254.8}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 55355.3}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 59990.4}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 59032.3}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 60400.6}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 50652.4}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 52519.2}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 59720.5}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 61298.3}"
ESCOM,ESCOM/560058/000147,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 50911.3}"
BBMP,BBMP/560058/0147,LICENCE_RENEWAL,2026-02-22,False,False,"{""fee_paid"": 2352.0}"
LABOUR,KR/BN/00147/000,PF_FILING,2025-05-18,False,False,"{""employees"": 775, ""wages"": 11625000}"
LABOUR,KR/BN/00147/000,PF_FILING,2025-08-11,False,False,"{""employees"": 775, ""wages"": 11625000}"
LABOUR,KR/BN/00147/000,PF_FILING,2025-11-13,False,False,"{""employees"": 775, ""wages"": 11625000}"
LABOUR,KR/BN/00147/000,PF_FILING,2026-01-31,False,False,"{""employees"": 775, ""wages"": 11625000}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 83006.7}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 90660.5}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 93964.9}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 90385.4}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 73832.5}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 81819.3}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 76335.8}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 81546.6}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 87974.9}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 75453.3}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 85372.4}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 92346.8}"
ESCOM,ESCOM/560058/000148,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 79026.6}"
BBMP,BBMP/560058/0148,LICENCE_RENEWAL,2026-03-30,False,False,"{""fee_paid"": 4016.0}"
LABOUR,KR/BN/00148/000,PF_FILING,2025-05-07,False,False,"{""employees"": 176, ""wages"": 2640000}"
LABOUR,KR/BN/00148/000,PF_FILING,2025-08-01,False,False,"{""employees"": 176, ""wages"": 2640000}"
LABOUR,KR/BN/00148/000,PF_FILING,2025-11-01,False,False,"{""employees"": 176, ""wages"": 2640000}"
LABOUR,KR/BN/00148/000,PF_FILING,2026-02-02,False,False,"{""employees"": 176, ""wages"": 2640000}"
LABOUR,KR/BN/00149/000,PF_FILING,2025-05-14,False,False,"{""employees"": 80, ""wages"": 1200000}"
LABOUR,KR/BN/00149/000,PF_FILING,2025-08-11,False,False,"{""employees"": 80, ""wages"": 1200000}"
LABOUR,KR/BN/00150/000,PF_FILING,2025-05-13,False,False,"{""employees"": 395, ""wages"": 5925000}"
LABOUR,KR/BN/00150/000,PF_FILING,2025-08-14,False,False,"{""employees"": 395, ""wages"": 5925000}"
LABOUR,KR/BN/00151/000,PF_FILING,2025-05-08,False,False,"{""employees"": 231, ""wages"": 3465000}"
LABOUR,KR/BN/00151/000,PF_FILING,2025-08-14,False,False,"{""employees"": 231, ""wages"": 3465000}"
LABOUR,KR/BN/00151/000,PF_FILING,2025-11-10,False,False,"{""employees"": 231, ""wages"": 3465000}"
LABOUR,KR/BN/00151/000,PF_FILING,2026-02-04,False,False,"{""employees"": 231, ""wages"": 3465000}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 77880.3}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 73277.5}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 85376.0}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 83491.0}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 75123.9}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 73471.5}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 95754.2}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 90264.0}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 82972.8}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 75875.3}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 81245.2}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 89133.1}"
ESCOM,ESCOM/560058/000152,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 76924.9}"
LABOUR,KR/BN/00152/000,PF_FILING,2025-05-07,False,False,"{""employees"": 328, ""wages"": 4920000}"
LABOUR,KR/BN/00152/000,PF_FILING,2025-08-10,False,False,"{""employees"": 328, ""wages"": 4920000}"
LABOUR,KR/BN/00152/000,PF_FILING,2025-11-09,False,False,"{""employees"": 328, ""wages"": 4920000}"
LABOUR,KR/BN/00152/000,PF_FILING,2026-02-11,False,False,"{""employees"": 328, ""wages"": 4920000}"
BBMP,BBMP/560100/0153,LICENCE_SURRENDER,2025-05-02,True,False,"{""reason"": ""Business closed""}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 19063.8}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 21220.0}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 23092.7}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 18791.7}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 21552.4}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 18896.4}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 22597.5}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 22533.7}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 23260.2}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 19883.3}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 24310.0}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 23230.9}"
ESCOM,ESCOM/560100/000154,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 23598.7}"
BBMP,BBMP/560100/0154,LICENCE_RENEWAL,2026-02-13,False,False,"{""fee_paid"": 1290.0}"
LABOUR,KR/BN/00154/000,PF_FILING,2025-05-16,False,False,"{""employees"": 683, ""wages"": 10245000}"
LABOUR,KR/BN/00154/000,PF_FILING,2025-08-09,False,False,"{""employees"": 683, ""wages"": 10245000}"
LABOUR,KR/BN/00154/000,PF_FILING,2025-11-13,False,False,"{""employees"": 683, ""wages"": 10245000}"
LABOUR,KR/BN/00154/000,PF_FILING,2026-01-30,False,False,"{""employees"": 683, ""wages"": 10245000}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 34229.7}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 34602.5}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 34338.3}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 34631.1}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 36904.7}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 37465.2}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 33532.1}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 29137.2}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 29645.6}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 28927.0}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 28199.7}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 32242.2}"
ESCOM,ESCOM/560058/000155,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 32384.1}"
LABOUR,KR/BN/00155/000,PF_FILING,2025-05-10,False,False,"{""employees"": 275, ""wages"": 4125000}"
LABOUR,KR/BN/00155/000,PF_FILING,2025-08-06,False,False,"{""employees"": 275, ""wages"": 4125000}"
LABOUR,KR/BN/00155/000,PF_FILING,2025-11-02,False,False,"{""employees"": 275, ""wages"": 4125000}"
LABOUR,KR/BN/00155/000,PF_FILING,2026-02-04,False,False,"{""employees"": 275, ""wages"": 4125000}"
FACTORIES,KAR/FACT/560058/0155,INSPECTION,2025-12-26,False,False,"{""result"": ""SATISFACTORY"", ""inspector_id"": ""INS554""}"
LABOUR,KR/BN/00156/000,PF_FILING,2025-05-18,False,False,"{""employees"": 358, ""wages"": 5370000}"
LABOUR,KR/BN/00156/000,PF_FILING,2025-08-09,False,False,"{""employees"": 358, ""wages"": 5370000}"
BBMP,BBMP/560058/0157,LICENCE_SURRENDER,2025-05-04,True,False,"{""reason"": ""Business closed""}"
BBMP,BBMP/560058/0158,LICENCE_RENEWAL,2026-01-06,False,False,"{""fee_paid"": 2337.0}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 59919.9}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 63404.3}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 75929.9}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 61661.1}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 59718.4}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 78194.6}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 61646.6}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 70565.7}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 60570.1}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 70511.8}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 76968.5}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 61009.3}"
ESCOM,ESCOM/560100/000159,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 74546.2}"
BBMP,BBMP/560100/0159,LICENCE_RENEWAL,2025-11-10,False,False,"{""fee_paid"": 3236.0}"
LABOUR,KR/BN/00159/000,PF_FILING,2025-05-06,False,False,"{""employees"": 498, ""wages"": 7470000}"
LABOUR,KR/BN/00159/000,PF_FILING,2025-08-03,False,False,"{""employees"": 498, ""wages"": 7470000}"
LABOUR,KR/BN/00159/000,PF_FILING,2025-11-01,False,False,"{""employees"": 498, ""wages"": 7470000}"
LABOUR,KR/BN/00159/000,PF_FILING,2026-01-31,False,False,"{""employees"": 498, ""wages"": 7470000}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 24151.3}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 20972.9}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 20332.6}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 21325.4}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 22131.5}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 24302.5}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 23425.5}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 23138.8}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 21427.1}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 23395.9}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 24366.0}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 25260.5}"
ESCOM,ESCOM/560058/000160,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 26596.3}"
BBMP,BBMP/560058/0160,LICENCE_RENEWAL,2026-02-12,False,False,"{""fee_paid"": 2934.0}"
LABOUR,KR/BN/00160/000,PF_FILING,2025-05-07,False,False,"{""employees"": 264, ""wages"": 3960000}"
LABOUR,KR/BN/00160/000,PF_FILING,2025-08-12,False,False,"{""employees"": 264, ""wages"": 3960000}"
LABOUR,KR/BN/00160/000,PF_FILING,2025-11-06,False,False,"{""employees"": 264, ""wages"": 3960000}"
LABOUR,KR/BN/00160/000,PF_FILING,2026-01-30,False,False,"{""employees"": 264, ""wages"": 3960000}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 70203.7}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 65341.6}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 62128.5}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 68313.9}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 71631.7}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 71315.3}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 74019.4}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 60421.5}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 76114.6}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 76671.6}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 63662.3}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 70142.0}"
ESCOM,ESCOM/560100/000161,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 75267.0}"
BBMP,BBMP/560100/0161,LICENCE_RENEWAL,2026-05-02,False,False,"{""fee_paid"": 2525.0}"
LABOUR,KR/BN/00162/000,PF_FILING,2025-05-04,False,False,"{""employees"": 535, ""wages"": 8025000}"
LABOUR,KR/BN/00162/000,PF_FILING,2025-08-08,False,False,"{""employees"": 535, ""wages"": 8025000}"
BBMP,BBMP/560058/0163,LICENCE_SURRENDER,2025-03-28,True,False,"{""reason"": ""Business closed""}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 46426.3}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 49832.7}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 42835.4}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 47444.0}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 42247.9}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 46872.3}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 45038.7}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 42736.2}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 43063.5}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 40806.7}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 41196.1}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 46695.1}"
ESCOM,ESCOM/560100/000164,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 41016.1}"
BBMP,BBMP/560100/0164,LICENCE_RENEWAL,2025-12-21,False,False,"{""fee_paid"": 3750.0}"
FACTORIES,KAR/FACT/560100/0164,INSPECTION,2025-08-04,False,False,"{""result"": ""NOTICE_ISSUED"", ""inspector_id"": ""INS436""}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 49233.4}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 57750.5}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 54697.4}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 60918.0}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 49662.0}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 60965.0}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 46579.0}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 57225.0}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 49467.2}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 61272.2}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 49092.1}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 57158.8}"
ESCOM,ESCOM/560100/000165,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 58084.0}"
BBMP,BBMP/560100/0165,LICENCE_RENEWAL,2026-03-17,False,False,"{""fee_paid"": 3039.0}"
FACTORIES,KAR/FACT/560100/0165,INSPECTION,2026-01-21,False,False,"{""result"": ""SATISFACTORY"", ""inspector_id"": ""INS402""}"
BBMP,BBMP/560100/0166,LICENCE_RENEWAL,2026-01-02,False,False,"{""fee_paid"": 4577.0}"
LABOUR,KR/BN/00167/000,PF_FILING,2025-05-03,False,False,"{""employees"": 205, ""wages"": 3075000}"
LABOUR,KR/BN/00167/000,PF_FILING,2025-08-04,False,False,"{""employees"": 205, ""wages"": 3075000}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 33814.4}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 28873.9}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 32676.5}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 27580.2}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 28101.8}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 29967.2}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 29483.2}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 33825.7}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 33641.8}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 32392.8}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 32858.4}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 31996.2}"
ESCOM,ESCOM/560100/000168,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 33000.6}"
BBMP,BBMP/560100/0168,LICENCE_RENEWAL,2026-03-16,False,False,"{""fee_paid"": 3634.0}"
LABOUR,KR/BN/00168/000,PF_FILING,2025-05-18,False,False,"{""employees"": 129, ""wages"": 1935000}"
LABOUR,KR/BN/00168/000,PF_FILING,2025-08-15,False,False,"{""employees"": 129, ""wages"": 1935000}"
LABOUR,KR/BN/00168/000,PF_FILING,2025-11-13,False,False,"{""employees"": 129, ""wages"": 1935000}"
LABOUR,KR/BN/00168/000,PF_FILING,2026-02-01,False,False,"{""employees"": 129, ""wages"": 1935000}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 55340.8}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 50016.5}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 62439.6}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 56596.5}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 63735.7}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 59333.3}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 63290.5}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 64720.8}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 51107.1}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 60585.7}"
