real_business_idx,real_status,pin_code,sector,canonical_name,pan,gstin,source,source_record_id
167,DORMANT,560058,RUBBER_PLASTICS,Bangalore Beverages Limited,KTJCM2115H,29KTJCM2115H5ZF,BBMP,BBMP/560058/0167
167,DORMANT,560058,RUBBER_PLASTICS,Bangalore Beverages Limited,KTJCM2115H,29KTJCM2115H5ZF,LABOUR,KR/BN/00167/000
168,ACTIVE,560100,FOOD_PROCESSING,Indian Valves Co,KRBPI4643L,29KRBPI4643L9ZG,BBMP,BBMP/560100/0168
168,ACTIVE,560100,FOOD_PROCESSING,Indian Valves Co,KRBPI4643L,29KRBPI4643L9ZG,ESCOM,ESCOM/560100/000168
168,ACTIVE,560100,FOOD_PROCESSING,Indian Valves Co,KRBPI4643L,29KRBPI4643L9ZG,LABOUR,KR/BN/00168/000
169,ACTIVE,560058,CHEMICALS,Titan Plastics Co,MYWHU8365C,,BBMP,BBMP/560058/0169
169,ACTIVE,560058,CHEMICALS,Titan Plastics Co,MYWHU8365C,,ESCOM,ESCOM/560058/000169
169,ACTIVE,560058,CHEMICALS,Titan Plastics Co,MYWHU8365C,,FACTORIES,KAR/FACT/560058/0169
170,ACTIVE,560100,PAPER_PRINTING,National Foundry Traders,FKCPP5037C,,BBMP,BBMP/560100/0170
170,ACTIVE,560100,PAPER_PRINTING,National Foundry Traders,FKCPP5037C,,ESCOM,ESCOM/560100/000170
170,ACTIVE,560100,PAPER_PRINTING,National Foundry Traders,FKCPP5037C,,LABOUR,KR/BN/00170/000
171,ACTIVE,560058,FOOD_PROCESSING,National Pumps Private Limited,ZOHFO1955O,29ZOHFO1955O7ZX,BBMP,BBMP/560058/0171
171,ACTIVE,560058,FOOD_PROCESSING,National Pumps Private Limited,ZOHFO1955O,29ZOHFO1955O7ZX,ESCOM,ESCOM/560058/000171
172,ACTIVE,560100,CHEMICALS,Balaji Pharmaceuticals Industries,RMTPJ0422A,29RMTPJ0422A4ZQ,BBMP,BBMP/560100/0172
172,ACTIVE,560100,CHEMICALS,Balaji Pharmaceuticals Industries,RMTPJ0422A,29RMTPJ0422A4ZQ,ESCOM,ESCOM/560100/000172
173,CLOSED,560058,RUBBER_PLASTICS,Royal Motors International,EHQPT4743E,,ESCOM,ESCOM/560058/000173
174,ACTIVE,560100,ELECTRONICS,JSW Metals Limited,BUBCP1823A,,ESCOM,ESCOM/560100/000174
175,ACTIVE,560058,RUBBER_PLASTICS,Raghavendra Foods Manufacturers,TODPP6188G,29TODPP6188G4ZR,BBMP,BBMP/560058/0175
175,ACTIVE,560058,RUBBER_PLASTICS,Raghavendra Foods Manufacturers,TODPP6188G,29TODPP6188G4ZR,ESCOM,ESCOM/560058/000175
175,ACTIVE,560058,RUBBER_PLASTICS,Raghavendra Foods Manufacturers,TODPP6188G,29TODPP6188G4ZR,LABOUR,KR/BN/00175/000
176,ACTIVE,560100,PAPER_PRINTING,Balaji Packaging Group,YZQHB3151P,,BBMP,BBMP/560100/0176
176,ACTIVE,560100,PAPER_PRINTING,Balaji Packaging Group,YZQHB3151P,,ESCOM,ESCOM/560100/000176
177,ACTIVE,560058,CHEMICALS,Indian Garments Manufacturers,OIMCT9501J,29OIMCT9501J9ZN,BBMP,BBMP/560058/0177
177,ACTIVE,560058,CHEMICALS,Indian Garments Manufacturers,OIMCT9501J,29OIMCT9501J9ZN,ESCOM,ESCOM/560058/000177
177,ACTIVE,560058,CHEMICALS,Indian Garments Manufacturers,OIMCT9501J,29OIMCT9501J9ZN,LABOUR,KR/BN/00177/000
177,ACTIVE,560058,CHEMICALS,Indian Garments Manufacturers,OIMCT9501J,29OIMCT9501J9ZN,FACTORIES,KAR/FACT/560058/0177
178,ACTIVE,560100,ENGINEERING,Raghavendra Printing Corporation,PIQCD0609F,29PIQCD0609F4Z6,BBMP,BBMP/560100/0178
178,ACTIVE,560100,ENGINEERING,Raghavendra Printing Corporation,PIQCD0609F,29PIQCD0609F4Z6,ESCOM,ESCOM/560100/000178
178,ACTIVE,560100,ENGINEERING,Raghavendra Printing Corporation,PIQCD0609F,29PIQCD0609F4Z6,LABOUR,KR/BN/00178/000
178,ACTIVE,560100,ENGINEERING,Raghavendra Printing Corporation,PIQCD0609F,29PIQCD0609F4Z6,FACTORIES,KAR/FACT/560100/0178
179,ACTIVE,560100,ELECTRONICS,Sunrise Paints Pvt Ltd,JTXPL7065X,,BBMP,BBMP/560100/0179
179,ACTIVE,560100,ELECTRONICS,Sunrise Paints Pvt Ltd,JTXPL7065X,,ESCOM,ESCOM/560100/000179
180,DORMANT,560058,PAPER_PRINTING,Srinivasa Electronics Works,WEEFM5655L,29WEEFM5655L9ZK,BBMP,BBMP/560058/0180
180,DORMANT,560058,PAPER_PRINTING,Srinivasa Electronics Works,WEEFM5655L,29WEEFM5655L9ZK,ESCOM,ESCOM/560058/000180
180,DORMANT,560058,PAPER_PRINTING,Srinivasa Electronics Works,WEEFM5655L,29WEEFM5655L9ZK,LABOUR,KR/BN/00180/000
181,CLOSED,560100,AUTO_COMPONENTS,Mphasis Foundry Traders,AZFHK0862R,29AZFHK0862R3Z6,BBMP,BBMP/560100/0181
181,CLOSED,560100,AUTO_COMPONENTS,Mphasis Foundry Traders,AZFHK0862R,29AZFHK0862R3Z6,ESCOM,ESCOM/560100/000181
181,CLOSED,560100,AUTO_COMPONENTS,Mphasis Foundry Traders,AZFHK0862R,29AZFHK0862R3Z6,FACTORIES,KAR/FACT/560100/0181
182,ACTIVE,560058,ENGINEERING,Star Plastics Group,AVJHY0738N,29AVJHY0738N2ZE,BBMP,BBMP/560058/0182
182,ACTIVE,560058,ENGINEERING,Star Plastics Group,AVJHY0738N,29AVJHY0738N2ZE,LABOUR,KR/BN/00182/000
182,ACTIVE,560058,ENGINEERING,Star Plastics Group,AVJHY0738N,29AVJHY0738N2ZE,FACTORIES,KAR/FACT/560058/0182
183,ACTIVE,560100,RUBBER_PLASTICS,New Beverages Private Limited,NFHAM1347R,29NFHAM1347R2ZP,ESCOM,ESCOM/560100/000183
183,ACTIVE,560100,RUBBER_PLASTICS,New Beverages Private Limited,NFHAM1347R,29NFHAM1347R2ZP,LABOUR,KR/BN/00183/000
184,DORMANT,560058,RUBBER_PLASTICS,Sunrise Pipes Works,CRLAL1367F,29CRLAL1367F8Z9,BBMP,BBMP/560058/0184
184,DORMANT,560058,RUBBER_PLASTICS,Sunrise Pipes Works,CRLAL1367F,29CRLAL1367F8Z9,ESCOM,ESCOM/560058/000184
184,DORMANT,560058,RUBBER_PLASTICS,Sunrise Pipes Works,CRLAL1367F,29CRLAL1367F8Z9,LABOUR,KR/BN/00184/000
185,ACTIVE,560058,ELECTRONICS,Sunrise Electricals Corporation,AFNFG5756E,29AFNFG5756E1ZO,ESCOM,ESCOM/560058/000185
185,ACTIVE,560058,ELECTRONICS,Sunrise Electricals Corporation,AFNFG5756E,29AFNFG5756E1ZO,LABOUR,KR/BN/00185/000
186,ACTIVE,560058,PHARMACEUTICALS,Srinivasa Textiles Pvt Ltd,HWKPM5794T,29HWKPM5794T3ZC,ESCOM,ESCOM/560058/000186
186,ACTIVE,560058,PHARMACEUTICALS,Srinivasa Textiles Pvt Ltd,HWKPM5794T,29HWKPM5794T3ZC,LABOUR,KR/BN/00186/000
186,ACTIVE,560058,PHARMACEUTICALS,Srinivasa Textiles Pvt Ltd,HWKPM5794T,29HWKPM5794T3ZC,FACTORIES,KAR/FACT/560058/0186
187,ACTIVE,560058,TEXTILE,Titan Ceramics Enterprises,QWXPA9923M,29QWXPA9923M2ZO,BBMP,BBMP/560058/0187
187,ACTIVE,560058,TEXTILE,Titan Ceramics Enterprises,QWXPA9923M,29QWXPA9923M2ZO,ESCOM,ESCOM/560058/000187
187,ACTIVE,560058,TEXTILE,Titan Ceramics Enterprises,QWXPA9923M,29QWXPA9923M2ZO,LABOUR,KR/BN/00187/000
188,ACTIVE,560100,PAPER_PRINTING,JSW Foundry Works,WISCQ9497U,29WISCQ9497U3ZK,BBMP,BBMP/560100/0188
188,ACTIVE,560100,PAPER_PRINTING,JSW Foundry Works,WISCQ9497U,29WISCQ9497U3ZK,ESCOM,ESCOM/560100/000188
188,ACTIVE,560100,PAPER_PRINTING,JSW Foundry Works,WISCQ9497U,29WISCQ9497U3ZK,LABOUR,KR/BN/00188/000
189,DORMANT,560100,PACKAGING,KS Foundry & Co,QPPAT2636P,,BBMP,BBMP/560100/0189
189,DORMANT,560100,PACKAGING,KS Foundry & Co,QPPAT2636P,,ESCOM,ESCOM/560100/000189
190,ACTIVE,560058,PACKAGING,Royal Textiles International,EYLPT4342M,29EYLPT4342M7ZK,BBMP,BBMP/560058/0190
190,ACTIVE,560058,PACKAGING,Royal Textiles International,EYLPT4342M,29EYLPT4342M7ZK,ESCOM,ESCOM/560058/000190
190,ACTIVE,560058,PACKAGING,Royal Textiles International,EYLPT4342M,29EYLPT4342M7ZK,LABOUR,KR/BN/00190/000
191,ACTIVE,560100,PHARMACEUTICALS,Peoples Garments International,TZEAO3384N,29TZEAO3384N1ZX,BBMP,BBMP/560100/0191
191,ACTIVE,560100,PHARMACEUTICALS,Peoples Garments International,TZEAO3384N,29TZEAO3384N1ZX,LABOUR,KR/BN/00191/000
191,ACTIVE,560100,PHARMACEUTICALS,Peoples Garments International,TZEAO3384N,29TZEAO3384N1ZX,FACTORIES,KAR/FACT/560100/0191
192,ACTIVE,560058,PACKAGING,Wipro Plastics Manufacturers,GRXPZ1707U,29GRXPZ1707U9ZO,BBMP,BBMP/560058/0192
192,ACTIVE,560058,PACKAGING,Wipro Plastics Manufacturers,GRXPZ1707U,29GRXPZ1707U9ZO,ESCOM,ESCOM/560058/000192
192,ACTIVE,560058,PACKAGING,Wipro Plastics Manufacturers,GRXPZ1707U,29GRXPZ1707U9ZO,LABOUR,KR/BN/00192/000
193,CLOSED,560058,FOOD_PROCESSING,United Electricals Private Limited,DDFCT7044Z,,BBMP,BBMP/560058/0193
193,CLOSED,560058,FOOD_PROCESSING,United Electricals Private Limited,DDFCT7044Z,,ESCOM,ESCOM/560058/000193
193,CLOSED,560058,FOOD_PROCESSING,United Electricals Private Limited,DDFCT7044Z,,LABOUR,KR/BN/00193/000
194,ACTIVE,560100,PAPER_PRINTING,Srinivasa Printing Corporation,DAPPT2904F,,BBMP,BBMP/560100/0194
194,ACTIVE,560100,PAPER_PRINTING,Srinivasa Printing Corporation,DAPPT2904F,,ESCOM,ESCOM/560100/000194
194,ACTIVE,560100,PAPER_PRINTING,Srinivasa Printing Corporation,DAPPT2904F,,LABOUR,KR/BN/00194/000
195,ACTIVE,560100,TEXTILE,Lakshmi Cables Limited,BMDAI3422B,,BBMP,BBMP/560100/0195
195,ACTIVE,560100,TEXTILE,Lakshmi Cables Limited,BMDAI3422B,,ESCOM,ESCOM/560100/000195
195,ACTIVE,560100,TEXTILE,Lakshmi Cables Limited,BMDAI3422B,,LABOUR,KR/BN/00195/000
196,CLOSED,560100,CHEMICALS,National Paper Factory,WGHCG0061G,29WGHCG0061G7ZQ,ESCOM,ESCOM/560100/000196
196,CLOSED,560100,CHEMICALS,National Paper Factory,WGHCG0061G,29WGHCG0061G7ZQ,LABOUR,KR/BN/00196/000
197,DORMANT,560100,TEXTILE,Mahalaxmi Ceramics Enterprises,XMMHB6468R,29XMMHB6468R8ZQ,BBMP,BBMP/560100/0197
197,DORMANT,560100,TEXTILE,Mahalaxmi Ceramics Enterprises,XMMHB6468R,29XMMHB6468R8ZQ,ESCOM,ESCOM/560100/000197
197,DORMANT,560100,TEXTILE,Mahalaxmi Ceramics Enterprises,XMMHB6468R,29XMMHB6468R8ZQ,LABOUR,KR/BN/00197/000
198,ACTIVE,560100,AUTO_COMPONENTS,Lakshmi Electricals Limited,PEDAZ7730N,,BBMP,BBMP/560100/0198
198,ACTIVE,560100,AUTO_COMPONENTS,Lakshmi Electricals Limited,PEDAZ7730N,,LABOUR,KR/BN/00198/000
198,ACTIVE,560100,AUTO_COMPONENTS,Lakshmi Electricals Limited,PEDAZ7730N,,FACTORIES,KAR/FACT/560100/0198
199,CLOSED,560100,RUBBER_PLASTICS,Shree Motors Manufacturers,IIUAD8961X,,BBMP,BBMP/560100/0199
199,CLOSED,560100,RUBBER_PLASTICS,Shree Motors Manufacturers,IIUAD8961X,,ESCOM,ESCOM/560100/000199
199,CLOSED,560100,RUBBER_PLASTICS,Shree Motors Manufacturers,IIUAD8961X,,LABOUR,KR/BN/00199/000
200,ACTIVE,560058,ENGINEERING,National Cables Co,HNUCV1120T,29HNUCV1120T2ZD,BBMP,BBMP/560058/0200
200,ACTIVE,560058,ENGINEERING,National Cables Co,HNUCV1120T,29HNUCV1120T2ZD,ESCOM,ESCOM/560058/000200
200,ACTIVE,560058,ENGINEERING,National Cables Co,HNUCV1120T,29HNUCV1120T2ZD,LABOUR,KR/BN/00200/000
201,ACTIVE,560100,RUBBER_PLASTICS,Mphasis Garments Private Limited,,,BBMP,BBMP/560100/0201
201,ACTIVE,560100,RUBBER_PLASTICS,Mphasis Garments Private Limited,,,ESCOM,ESCOM/560100/000201
201,ACTIVE,560100,RUBBER_PLASTICS,Mphasis Garments Private Limited,,,LABOUR,KR/BN/00201/000
202,ACTIVE,560100,AUTO_COMPONENTS,Peoples Foods & Co,,,BBMP,BBMP/560100/0202
202,ACTIVE,560100,AUTO_COMPONENTS,Peoples Foods & Co,,,ESCOM,ESCOM/560100/000202
202,ACTIVE,560100,AUTO_COMPONENTS,Peoples Foods & Co,,,FACTORIES,KAR/FACT/560100/0202
203,ACTIVE,560100,PACKAGING,Venkateshwara Paints International,,,ESCOM,ESCOM/560100/000203
203,ACTIVE,560100,PACKAGING,Venkateshwara Paints International,,,LABOUR,KR/BN/00203/000
204,ACTIVE,560100,ENGINEERING,JSW Printing Co,QOZCM0264N,29QOZCM0264N6ZY,BBMP,BBMP/560100/0204
204,ACTIVE,560100,ENGINEERING,JSW Printing Co,QOZCM0264N,29QOZCM0264N6ZY,ESCOM,ESCOM/560100/000204
204,ACTIVE,560100,ENGINEERING,JSW Printing Co,QOZCM0264N,29QOZCM0264N6ZY,LABOUR,KR/BN/00204/000
205,ACTIVE,560100,RUBBER_PLASTICS,Mahalaxmi Pumps Manufacturers,UJMAV0215Y,29UJMAV0215Y1Z9,BBMP,BBMP/560100/0205
205,ACTIVE,560100,RUBBER_PLASTICS,Mahalaxmi Pumps Manufacturers,UJMAV0215Y,29UJMAV0215Y1Z9,ESCOM,ESCOM/560100/000205
206,ACTIVE,560100,PAPER_PRINTING,Janatha Ceramics Limited,KDHAL9905L,,BBMP,BBMP/560100/0206
206,ACTIVE,560100,PAPER_PRINTING,Janatha Ceramics Limited,KDHAL9905L,,ESCOM,ESCOM/560100/000206
206,ACTIVE,560100,PAPER_PRINTING,Janatha Ceramics Limited,KDHAL9905L,,LABOUR,KR/BN/00206/000
207,ACTIVE,560100,RUBBER_PLASTICS,Karnataka Ceramics Private Limited,VEZHV1061P,29VEZHV1061P3Z5,BBMP,BBMP/560100/0207
207,ACTIVE,560100,RUBBER_PLASTICS,Karnataka Ceramics Private Limited,VEZHV1061P,29VEZHV1061P3Z5,ESCOM,ESCOM/560100/000207
207,ACTIVE,560100,RUBBER_PLASTICS,Karnataka Ceramics Private Limited,VEZHV1061P,29VEZHV1061P3Z5,LABOUR,KR/BN/00207/000
208,ACTIVE,560100,RUBBER_PLASTICS,Wipro Printing Corporation,PWGPQ2950B,29PWGPQ2950B6Z7,BBMP,BBMP/560100/0208
208,ACTIVE,560100,RUBBER_PLASTICS,Wipro Printing Corporation,PWGPQ2950B,29PWGPQ2950B6Z7,ESCOM,ESCOM/560100/000208
208,ACTIVE,560100,RUBBER_PLASTICS,Wipro Printing Corporation,PWGPQ2950B,29PWGPQ2950B6Z7,LABOUR,KR/BN/00208/000
209,ACTIVE,560100,RUBBER_PLASTICS,Lakshmi Furniture International,UIBAK5049S,29UIBAK5049S7ZM,BBMP,BBMP/560100/0209
209,ACTIVE,560100,RUBBER_PLASTICS,Lakshmi Furniture International,UIBAK5049S,29UIBAK5049S7ZM,ESCOM,ESCOM/560100/000209
210,ACTIVE,560100,TEXTILE,Srinivasa Auto Parts Factory,AMDAC8212I,,BBMP,BBMP/560100/0210
210,ACTIVE,560100,TEXTILE,Srinivasa Auto Parts Factory,AMDAC8212I,,ESCOM,ESCOM/560100/000210
211,DORMANT,560058,PHARMACEUTICALS,Venkateshwara Motors Works,VTKCM2462X,29VTKCM2462X1ZG,BBMP,BBMP/560058/0211
211,DORMANT,560058,PHARMACEUTICALS,Venkateshwara Motors Works,VTKCM2462X,29VTKCM2462X1ZG,ESCOM,ESCOM/560058/000211
211,DORMANT,560058,PHARMACEUTICALS,Venkateshwara Motors Works,VTKCM2462X,29VTKCM2462X1ZG,LABOUR,KR/BN/00211/000
211,DORMANT,560058,PHARMACEUTICALS,Venkateshwara Motors Works,VTKCM2462X,29VTKCM2462X1ZG,FACTORIES,KAR/FACT/560058/0211
212,ACTIVE,560100,PHARMACEUTICALS,Bangalore Electricals Works,ZRBHR6949I,29ZRBHR6949I5Z6,BBMP,BBMP/560100/0212
212,ACTIVE,560100,PHARMACEUTICALS,Bangalore Electricals Works,ZRBHR6949I,29ZRBHR6949I5Z6,ESCOM,ESCOM/560100/000212
212,ACTIVE,560100,PHARMACEUTICALS,Bangalore Electricals Works,ZRBHR6949I,29ZRBHR6949I5Z6,LABOUR,KR/BN/00212/000
212,ACTIVE,560100,PHARMACEUTICALS,Bangalore Electricals Works,ZRBHR6949I,29ZRBHR6949I5Z6,FACTORIES,KAR/FACT/560100/0212
213,ACTIVE,560058,AUTO_COMPONENTS,Modern Textiles Co,,,ESCOM,ESCOM/560058/000213
214,ACTIVE,560058,PAPER_PRINTING,Srinivasa Engineering & Co,GMYCU4976V,29GMYCU4976V6ZG,BBMP,BBMP/560058/0214
214,ACTIVE,560058,PAPER_PRINTING,Srinivasa Engineering & Co,GMYCU4976V,29GMYCU4976V6ZG,ESCOM,ESCOM/560058/000214
215,CLOSED,560100,FOOD_PROCESSING,Mphasis Fabrics Manufacturers,,,ESCOM,ESCOM/560100/000215
216,CLOSED,560100,PHARMACEUTICALS,Shree Auto Parts Private Limited,ONYFP4478C,29ONYFP4478C1ZO,BBMP,BBMP/560100/0216
216,CLOSED,560100,PHARMACEUTICALS,Shree Auto Parts Private Limited,ONYFP4478C,29ONYFP4478C1ZO,ESCOM,ESCOM/560100/000216
216,CLOSED,560100,PHARMACEUTICALS,Shree Auto Parts Private Limited,ONYFP4478C,29ONYFP4478C1ZO,FACTORIES,KAR/FACT/560100/0216
217,ACTIVE,560058,AUTO_COMPONENTS,Modern Valves Enterprises,OZRCJ6863C,29OZRCJ6863C8ZC,BBMP,BBMP/560058/0217
217,ACTIVE,560058,AUTO_COMPONENTS,Modern Valves Enterprises,OZRCJ6863C,29OZRCJ6863C8ZC,ESCOM,ESCOM/560058/000217
217,ACTIVE,560058,AUTO_COMPONENTS,Modern Valves Enterprises,OZRCJ6863C,29OZRCJ6863C8ZC,FACTORIES,KAR/FACT/560058/0217
218,CLOSED,560100,TEXTILE,Sri Plastics Industries,LRWAE7207P,29LRWAE7207P8Z2,BBMP,BBMP/560100/0218
218,CLOSED,560100,TEXTILE,Sri Plastics Industries,LRWAE7207P,29LRWAE7207P8Z2,ESCOM,ESCOM/560100/000218
218,CLOSED,560100,TEXTILE,Sri Plastics Industries,LRWAE7207P,29LRWAE7207P8Z2,LABOUR,KR/BN/00218/000
219,DORMANT,560058,PAPER_PRINTING,Lakshmi Pumps Corporation,,,BBMP,BBMP/560058/0219
219,DORMANT,560058,PAPER_PRINTING,Lakshmi Pumps Corporation,,,ESCOM,ESCOM/560058/000219
219,DORMANT,560058,PAPER_PRINTING,Lakshmi Pumps Corporation,,,LABOUR,KR/BN/00219/000
220,ACTIVE,560058,TEXTILE,Premier Electronics Enterprises,OLYHB1763F,,ESCOM,ESCOM/560058/000220
220,ACTIVE,560058,TEXTILE,Premier Electronics Enterprises,OLYHB1763F,,LABOUR,KR/BN/00220/000
221,ACTIVE,560100,FOOD_PROCESSING,Karnataka Electricals Co,RPSAT9673A,29RPSAT9673A4Z7,BBMP,BBMP/560100/0221
221,ACTIVE,560100,FOOD_PROCESSING,Karnataka Electricals Co,RPSAT9673A,29RPSAT9673A4Z7,ESCOM,ESCOM/560100/000221
221,ACTIVE,560100,FOOD_PROCESSING,Karnataka Electricals Co,RPSAT9673A,29RPSAT9673A4Z7,LABOUR,KR/BN/00221/000
222,ACTIVE,560058,CHEMICALS,Sri Foods Pvt Ltd,BJFPI3870X,,ESCOM,ESCOM/560058/000222
222,ACTIVE,560058,CHEMICALS,Sri Foods Pvt Ltd,BJFPI3870X,,LABOUR,KR/BN/00222/000
222,ACTIVE,560058,CHEMICALS,Sri Foods Pvt Ltd,BJFPI3870X,,FACTORIES,KAR/FACT/560058/0222
223,ACTIVE,560058,AUTO_COMPONENTS,Bengaluru Cables Pvt Ltd,XBPFB8194M,29XBPFB8194M8ZC,ESCOM,ESCOM/560058/000223
224,CLOSED,560100,FOOD_PROCESSING,Royal Plastics Ltd,WCWAP8244A,29WCWAP8244A4ZF,BBMP,BBMP/560100/0224
224,CLOSED,560100,FOOD_PROCESSING,Royal Plastics Ltd,WCWAP8244A,29WCWAP8244A4ZF,LABOUR,KR/BN/00224/000
225,ACTIVE,560058,PHARMACEUTICALS,Star Cables Works,LGOPA6423H,29LGOPA6423H2Z1,BBMP,BBMP/560058/0225
225,ACTIVE,560058,PHARMACEUTICALS,Star Cables Works,LGOPA6423H,29LGOPA6423H2Z1,ESCOM,ESCOM/560058/000225
225,ACTIVE,560058,PHARMACEUTICALS,Star Cables Works,LGOPA6423H,29LGOPA6423H2Z1,FACTORIES,KAR/FACT/560058/0225
226,ACTIVE,560100,FOOD_PROCESSING,Janatha Valves Enterprises,NHTHW9577C,29NHTHW9577C6Z3,ESCOM,ESCOM/560100/000226
226,ACTIVE,560100,FOOD_PROCESSING,Janatha Valves Enterprises,NHTHW9577C,29NHTHW9577C6Z3,LABOUR,KR/BN/00226/000
227,ACTIVE,560058,RUBBER_PLASTICS,New Fabrics Works,,,BBMP,BBMP/560058/0227
227,ACTIVE,560058,RUBBER_PLASTICS,New Fabrics Works,,,ESCOM,ESCOM/560058/000227
227,ACTIVE,560058,RUBBER_PLASTICS,New Fabrics Works,,,LABOUR,KR/BN/00227/000
228,DORMANT,560100,RUBBER_PLASTICS,Raghavendra Metals Limited,VMNAR8436W,29VMNAR8436W2ZC,ESCOM,ESCOM/560100/000228
229,ACTIVE,560058,FOOD_PROCESSING,Global Electricals Corporation,YMKAX6208H,29YMKAX6208H9ZL,BBMP,BBMP/560058/0229
229,ACTIVE,560058,FOOD_PROCESSING,Global Electricals Corporation,YMKAX6208H,29YMKAX6208H9ZL,ESCOM,ESCOM/560058/000229
229,ACTIVE,560058,FOOD_PROCESSING,Global Electricals Corporation,YMKAX6208H,29YMKAX6208H9ZL,LABOUR,KR/BN/00229/000
230,ACTIVE,560100,PHARMACEUTICALS,KS Paper Private Limited,UBJHO9615F,29UBJHO9615F3ZA,BBMP,BBMP/560100/0230
230,ACTIVE,560100,PHARMACEUTICALS,KS Paper Private Limited,UBJHO9615F,29UBJHO9615F3ZA,ESCOM,ESCOM/560100/000230
230,ACTIVE,560100,PHARMACEUTICALS,KS Paper Private Limited,UBJHO9615F,29UBJHO9615F3ZA,FACTORIES,KAR/FACT/560100/0230
231,ACTIVE,560100,FOOD_PROCESSING,Titan Foundry Works,TYYFE0793W,29TYYFE0793W5Z9,BBMP,BBMP/560100/0231
231,ACTIVE,560100,FOOD_PROCESSING,Titan Foundry Works,TYYFE0793W,29TYYFE0793W5Z9,ESCOM,ESCOM/560100/000231
232,ACTIVE,560100,TEXTILE,Infosys Rubber Corporation,,,BBMP,BBMP/560100/0232
232,ACTIVE,560100,TEXTILE,Infosys Rubber Corporation,,,ESCOM,ESCOM/560100/000232
233,ACTIVE,560100,ENGINEERING,National Steel Ltd,KSLHM3239R,,ESCOM,ESCOM/560100/000233
233,ACTIVE,560100,ENGINEERING,National Steel Ltd,KSLHM3239R,,LABOUR,KR/BN/00233/000
233,ACTIVE,560100,ENGINEERING,National Steel Ltd,KSLHM3239R,,FACTORIES,KAR/FACT/560100/0233
234,ACTIVE,560058,PAPER_PRINTING,Sunrise Fabrics Private Limited,YPJPA4945W,29YPJPA4945W3ZC,ESCOM,ESCOM/560058/000234
234,ACTIVE,560058,PAPER_PRINTING,Sunrise Fabrics Private Limited,YPJPA4945W,29YPJPA4945W3ZC,LABOUR,KR/BN/00234/000
235,ACTIVE,560100,ELECTRONICS,Shree Motors Industries,,,BBMP,BBMP/560100/0235
235,ACTIVE,560100,ELECTRONICS,Shree Motors Industries,,,ESCOM,ESCOM/560100/000235
236,ACTIVE,560100,ENGINEERING,Sunrise Pipes Enterprises,ZVJFX5810K,29ZVJFX5810K3ZM,BBMP,BBMP/560100/0236
236,ACTIVE,560100,ENGINEERING,Sunrise Pipes Enterprises,ZVJFX5810K,29ZVJFX5810K3ZM,ESCOM,ESCOM/560100/000236
236,ACTIVE,560100,ENGINEERING,Sunrise Pipes Enterprises,ZVJFX5810K,29ZVJFX5810K3ZM,FACTORIES,KAR/FACT/560100/0236
237,ACTIVE,560058,FOOD_PROCESSING,Royal Engineering Factory,HSJHR5805L,29HSJHR5805L7ZL,ESCOM,ESCOM/560058/000237
237,ACTIVE,560058,FOOD_PROCESSING,Royal Engineering Factory,HSJHR5805L,29HSJHR5805L7ZL,LABOUR,KR/BN/00237/000
238,ACTIVE,560058,PACKAGING,Mphasis Fabrics Pvt Ltd,VXPCY9137D,,ESCOM,ESCOM/560058/000238
238,ACTIVE,560058,PACKAGING,Mphasis Fabrics Pvt Ltd,VXPCY9137D,,LABOUR,KR/BN/00238/000
239,ACTIVE,560058,ENGINEERING,Shree Cables Manufacturers,PMXAB0677T,,ESCOM,ESCOM/560058/000239
239,ACTIVE,560058,ENGINEERING,Shree Cables Manufacturers,PMXAB0677T,,FACTORIES,KAR/FACT/560058/0239
240,ACTIVE,560058,RUBBER_PLASTICS,Premier Fabrics Pvt Ltd,XNZCD9984W,29XNZCD9984W8Z6,BBMP,BBMP/560058/0240
240,ACTIVE,560058,RUBBER_PLASTICS,Premier Fabrics Pvt Ltd,XNZCD9984W,29XNZCD9984W8Z6,ESCOM,ESCOM/560058/000240
240,ACTIVE,560058,RUBBER_PLASTICS,Premier Fabrics Pvt Ltd,XNZCD9984W,29XNZCD9984W8Z6,LABOUR,KR/BN/00240/000
241,ACTIVE,560100,ENGINEERING,National Electricals Manufacturers,,,BBMP,BBMP/560100/0241
241,ACTIVE,560100,ENGINEERING,National Electricals Manufacturers,,,ESCOM,ESCOM/560100/000241
241,ACTIVE,560100,ENGINEERING,National Electricals Manufacturers,,,LABOUR,KR/BN/00241/000
242,ACTIVE,560100,ELECTRONICS,United Fabrics International,RKNFV0145D,29RKNFV0145D3Z4,BBMP,BBMP/560100/0242
242,ACTIVE,560100,ELECTRONICS,United Fabrics International,RKNFV0145D,29RKNFV0145D3Z4,ESCOM,ESCOM/560100/000242
243,ACTIVE,560100,CHEMICALS,Royal Paints Group,ZNDFO1246E,,BBMP,BBMP/560100/0243
243,ACTIVE,560100,CHEMICALS,Royal Paints Group,ZNDFO1246E,,ESCOM,ESCOM/560100/000243
243,ACTIVE,560100,CHEMICALS,Royal Paints Group,ZNDFO1246E,,LABOUR,KR/BN/00243/000
244,ACTIVE,560058,ENGINEERING,Raghavendra Cables Works,NOVFR5904D,29NOVFR5904D6ZO,BBMP,BBMP/560058/0244
244,ACTIVE,560058,ENGINEERING,Raghavendra Cables Works,NOVFR5904D,29NOVFR5904D6ZO,ESCOM,ESCOM/560058/000244
